Seed,Fluted,Hibrid,Vampire
3517807908,0,0,0
1253263866,0,0,0
2550356117,3,1,330000
2100555070,0,300000,??
1088817961,0,0,0
1958632961,1,0,330000
3535655054,2,0,330000
2955766884,0,0,300000
3512966743,0,1,330000
673863368,0,0,279
2311725549,0,0,0
4115143722,0,0,0
1791672292,0,0,300000
3152943150,0,0,0
1604847883,0,300000,??
616608814,0,0,0
653813523,0,0,330000
3072494043,0,0,84
4139110318,0,0,0
2013190589,0,0,0
266720998,0,1,330000
529231594,0,0,12
1556843526,0,0,659
415404887,0,0,0
352734095,0,0,300000
