Seed,Fluted,Hibrid,Vampire
1324330065,0,0,330000
4084424515,0,0,0
1675987085,0,0,0
3783277352,0,0,0
2752858140,0,0,0
4107357902,0,0,330000
2113275909,0,0,300000
1182641919,0,0,330000
955626424,0,0,300000
1111906198,0,2,300000
3743447928,0,0,300000
455696952,0,0,330000
329411650,0,0,0
3664516810,0,0,300000
32901095,0,0,330000
749129016,0,0,300000
3378461492,0,0,0
1443933120,0,0,300000
1093695432,0,0,0
1853835699,0,0,8
2763147777,0,0,0
3257486036,0,0,0
91122059,0,0,300000
464939124,0,0,0
3431923976,0,0,0
