Seed,Fluted,Hibrid,Vampire
476845531,4,87,6
1950020060,0,0,0
2091710278,0,0,330000
3379892471,0,0,0
4215419970,0,0,0
754837685,0,0,1
1743248897,0,0,0
4217993228,0,6889,330000
173072471,300000,300000,??
1706077626,0,0,0
2012092500,300000,1,300000
4263569061,1,0,330000
181862946,1,0,330000
2514064712,0,0,0
2548422440,0,0,0
3389084894,0,0,216517
4149775815,0,0,300000
2880837184,21,1,300000
1364268464,0,0,0
878421616,300000,22,300000
2844014932,0,1,0
1906341775,1,1,81025
3265265638,0,300000,??
1690063639,0,0,0
1079698453,300000,5,300000
