Seed,Fluted,Hibrid,Vampire
2599860956,0,1,330000
127786976,1,1,330000
4038719060,1,330000,??
1749792063,1,0,0
2826625371,0,0,0
950958087,0,0,0
1449184655,0,0,0
2599860956,1,1,300000
127786976,1,1,300000
4038719060,0,300000,??
1749792063,1,0,0
2826625371,0,0,0
950958087,0,0,0
1449184655,0,0,0
2135662116,0,3,300000
2138895413,1,1,0
2856561959,0,0,0
339809194,0,0,0
119008572,0,0,0
3248901353,0,0,0
3955484434,0,0,2
1642375881,0,1,300000
3696255079,0,0,0
1199822610,0,1,0
89395700,1,1,0
1702065761,0,1,300000
2030809186,0,0,300000
2088259338,1,1,300000
3928752594,2,1,12
1992334293,0,0,0
1174591033,0,0,3
2871897359,1,1,0
