Seed,Fluted,Hibrid,Vampire
1734521890,0,0,330000
2046529934,2,5,300000
580617899,0,0,300000
467294931,0,0,300000
996119660,0,0,0
1087016538,0,300000,??
583026854,0,0,0
2400782359,330000,300000,??
324312517,0,0,0
3730414554,0,300000,??
714858842,0,330000,??
3282362235,0,0,300000
1229473570,0,0,0
1567819654,0,300000,??
1734521890,1,0,300000
2046529934,2,5,300000
580617899,0,0,300000
467294931,0,0,300000
996119660,0,0,0
1087016538,0,300000,??
583026854,0,0,0
2400782359,300000,300000,??
324312517,0,0,0
3730414554,0,300000,??
714858842,0,330000,??
3282362235,0,0,300000
1229473570,0,0,0
1567819654,0,300000,??
3820753397,0,0,330000
3119761419,0,0,330000
4063654743,2,300000,??
573409322,0,0,330000
2962119138,285128,330000,??
139937635,0,0,300000
3813163400,0,0,330000
3100835098,0,0,330000
3818528208,250791,300000,??
4163084151,0,980,0
278171465,0,0,0
