Seed,Fluted,Hibrid,Vampire
1378013887,300000,975,3537
4037247067,0,0,300000
2287441656,0,0,0
2981838740,22,252884,5
1032011349,13590,280439,76589
722687498,3,46,0
1641079068,2,2,0
3335942029,0,0,0
68006272,221243,330000,??
3022376658,0,0,0
1914703434,300000,300000,??
486836609,0,0,0
133522882,0,0,9
526510212,1,0,330000
3599372609,0,0,0
2814126198,2,300000,??
3355301311,0,0,0
2915865291,0,0,0
4135998976,0,0,0
1912569522,0,0,0
1712629511,0,0,0
1050442796,0,0,0
1899479829,299222,300000,??
2560501040,0,0,0
3173839818,1,1,5
