Seed,Fluted,Hibrid,Vampire
2540188241,1396,300000,??
717126180,0,0,0
989435446,0,0,300000
456330153,0,0,0
425396817,0,0,300000
3929531300,300000,300000,??
3847139774,0,330000,??
841522736,522,300000,??
1752093209,300000,300000,??
953196509,0,0,300000
1480625784,300000,300000,??
2449252198,0,0,300000
2862338596,0,0,330000
239289278,102,288693,300000
875012028,330000,300000,??
3346889843,7385,300000,??
3953091103,0,0,22361
3578528744,0,0,300000
3858761956,0,300000,??
3399159813,0,0,0
1143544761,300000,300000,??
703085547,737,300000,??
1723136517,0,6,0
3792136756,90,281843,300000
160428759,0,0,0
