Seed,Fluted,Hibrid,Vampire
1507608455,1,0,0
2170288808,0,0,0
2477464935,0,0,0
1507608455,0,0,0
2170288808,0,0,0
2477464935,0,0,0
1507608455,0,0,0
2170288808,0,0,0
2477464935,0,0,0
1507608455,0,0,0
2170288808,0,0,0
2477464935,0,0,0
1507608455,1,0,0
2170288808,0,0,0
2477464935,0,0,0
1507608455,1,0,0
2170288808,0,0,0
2477464935,0,0,0
954040967,2,6,300000
786431372,14,300000,??
1842010118,0,0,0
1105379877,0,0,0
3277719044,0,0,0
3655832135,0,0,0
287440217,0,4,1
4002648283,7,5,300000
2291651092,7,9,989
4006896980,0,0,0
499335252,0,1,0
2750080685,0,0,0
3268348731,300000,300000,??
2206062244,0,1,0
1527696144,0,0,0
4233893700,0,0,0
3694641659,0,0,0
506119386,300000,261684,300000
4168615028,0,1,0
2774177696,0,0,1
4027506364,0,0,0
2477141677,0,0,0
