Seed,Fluted,Hibrid,Vampire
2149381769,0,0,0
2153432666,0,1,12584
869496990,0,0,0
3982480450,0,0,0
2570714603,1,4,300000
2325522760,0,0,0
529204961,1,1,330000
2874466871,0,0,330000
2388830163,0,0,0
4043873910,0,0,0
586433281,0,300000,??
4066219664,0,1,330000
3760559581,0,0,0
2517892158,0,0,0
3922840920,0,0,0
3507128737,0,0,0
2757573410,0,0,0
2909808512,0,0,0
2744191168,0,0,300000
264832087,0,0,330000
1325981041,0,0,568
2406367487,0,0,0
3608608621,0,0,300000
2146684718,0,0,300000
4112532157,0,0,0
