Seed,Fluted,Hibrid,Vampire
2877133553,0,0,0
2864545561,297600,113,5
838728309,2,3,0
3529782321,0,0,0
590291123,10,46,0
720316272,2,4,0
84137849,1,0,0
1222084684,330000,300000,??
3964423206,300000,300000,??
1831073077,0,0,0
4071697958,269,300000,??
3963637390,0,1,0
830417984,5,1,0
167777299,0,0,0
1179691326,0,0,0
234567025,0,0,0
3126642159,0,3,42622
2844794873,185,57,6
548900853,0,0,0
3319091333,0,0,0
1346631971,0,0,0
2441446910,9,8,0
3857320942,1,29,0
2085956033,1,1,0
142845199,300000,300000,??
