Seed,Fluted,Hibrid,Vampire
3467704067,0,14,330000
3873297251,0,12,300000
576846735,0,0,0
2919646471,0,0,42
2880007244,300000,300000,??
1075763417,0,0,300000
2189564971,0,0,300000
843312869,2,1,300000
3171346830,0,3633,330000
1771913307,0,0,300000
695277747,0,0,42795
3392174929,0,205017,35352
3095462228,0,0,4979
1186656143,300000,300000,??
2313338429,0,0,330000
1994245092,0,0,0
1044858764,0,0,2
970796344,0,0,0
2128903454,60,300000,??
2146491941,0,0,330000
64063183,0,0,300000
3899626740,0,0,0
846233811,0,0,330000
1346033366,0,0,0
2021352173,0,0,0
