Seed,Fluted,Hibrid,Vampire
2322883453,0,0,86722
720565069,2,7,0
3943628109,0,0,0
3715322262,1,2,100864
2249194653,259,194755,330000
578920440,0,0,0
2886954368,3,1,330000
1460847384,3,6,330000
558486454,0,0,0
1964267650,0,0,0
1242767480,0,0,49
533592887,184519,300000,??
3227432674,86,338,582
3844940931,0,0,0
2884260691,0,0,300000
2568378177,267599,62575,330000
4085787796,1,0,2176
482523980,0,0,0
886016777,0,0,0
1222894514,0,296619,330000
3432320016,0,0,1
1196377919,33,59,330000
3851141390,6,1,330000
2482382289,0,0,0
4288153371,0,0,0
