Seed,Fluted,Hibrid,Vampire
6255429,0,0,0
6255429,0,0,0
645480420,0,269734,330000
3803845058,300000,109,81289
3310919493,0,0,1
1971575495,0,0,330000
3981048413,0,0,0
2706199346,0,0,0
3378334808,0,0,0
1471123227,300000,300000,??
3953800245,0,0,0
309758072,0,0,1
2038348941,0,0,6373
2287420558,300000,300000,??
2090692320,0,1,0
829947445,112,0,300000
4192170314,146,0,0
3407487944,300000,300000,??
3590260217,0,0,300000
1844004168,0,0,300000
1216522718,8,0,0
221870655,0,0,0
2466286690,300000,0,330000
2776778795,0,0,0
3948516153,0,0,654
585416160,0,0,0
